t,qx,qy,px,py,H
1.203,0.998847636823827,-1.0011510367629133,-0.11307790863770946,-0.11281774444838766,9.985108732672803
1.204,0.9987317819931817,-1.001266611665806,-0.11863193592472329,-0.11833160457660959,9.985621808209014
1.205,0.9986103725767994,-1.0013876990367048,-0.12418708874221991,-0.12384265862002632,9.98615937711023
1.206,0.9984834074232787,-1.0015142960040058,-0.12974341881205054,-0.1293507755436809,9.986721429655283
1.207,0.998350885329557,-1.001646399565081,-0.13530097773273655,-0.13485582433489857,9.98730795567639
1.208,0.998212805041038,-1.0017840065863013,-0.14085981697399463,-0.14035767400431676,9.987918944558828
1.209,0.9980691652517221,-1.0019271138030605,-0.1464199878712824,-0.14585619358693486,9.988554385240572
1.21,0.9979199646043433,-1.0020757178197996,-0.15198154162034394,-0.15135125214316458,9.989214266211953
1.211,0.9977652016905123,-1.0022298151100333,-0.15754452927176765,-0.15684271875989253,9.989898575515271
1.212,0.9976048750508639,-1.0023894020163775,-0.1631090017255363,-0.16233046255153466,9.990607300744424
1.213,0.9974389831752106,-1.0025544747505755,-0.1686750097256066,-0.16781435266112082,9.991340429044493
1.214,0.9972675245027014,-1.0027250293935293,-0.17424260385447318,-0.17329425826136327,9.99209794711134
1.215,0.9970904974219851,-1.0029010618953291,-0.17981183452775412,-0.17877004855574677,9.992879841191172
1.216,0.9969079002713812,-1.0030825680752837,-0.1853827519887778,-0.18424159277962082,9.993686097080108
1.217,0.9967197313390543,-1.0032695436219539,-0.19095540630318425,-0.18970876020130478,9.994516700123722
1.218,0.9965259888631942,-1.0034619840931858,-0.19652984735351922,-0.19517142012318742,9.995371635216573
1.219,0.9963266710322018,-1.0036598849161458,-0.20210612483386048,-0.20062944188285703,9.996250886801741
1.22,0.9961217759848807,-1.0038632413873552,-0.2076842882444283,-0.20608269485421732,9.997154438870313
1.221,0.9959113018106335,-1.0040720486727281,-0.213264386886221,-0.2115310484486269,9.998082274960897
1.222,0.9956952465496635,-1.0042863018076098,-0.2188464698556518,-0.21697437211604073,9.99903437815909
1.223,0.9954736081931819,-1.0045059956968139,-0.2244305860392022,-0.2224125353461677,10.000010731096953
1.224,0.9952463846836209,-1.004731125114666,-0.2300167841080701,-0.22784540766962272,10.00101131595248
1.225,0.9950135739148512,-1.0049616847050415,-0.2356051125128511,-0.23327285865911238,10.00203611444902
1.226,0.9947751737324056,-1.005197668981411,-0.24119561947820184,-0.23869475793060216,10.00308510785473
1.227,0.9945311819337076,-1.005439072326883,-0.24678835299754212,-0.24411097514452168,10.00415827698198
1.228,0.9942815962683043,-1.005685888994249,-0.2523833608277429,-0.24952138000695617,10.005255602186788
1.229,0.9940264144381074,-1.00593811310603,-0.25798069048384414,-0.25492584227086834,10.006377063368175
1.23,0.9937656340976359,-1.0061957386545244,-0.26358038923376564,-0.26032423173731056,10.007522639967595
1.231,0.9934992528542671,-1.0064587595018553,-0.26918250409305194,-0.2657164182566735,10.008692310968277
1.232,0.9932272682684913,-1.0067271693800217,-0.2747870818196012,-0.2711022717299171,10.009886054894606
1.233,0.9929496778541708,-1.0070009618909501,-0.28039416890843466,-0.2764816621098406,10.011103849811466
1.234,0.9926664790788081,-1.007280130506545,-0.2860038115864525,-0.2818544594023419,10.01234567332358
1.235,0.992377669363814,-1.0075646685687452,-0.2916160558072232,-0.28722053366770584,10.013611502574848
1.236,0.9920832460847847,-1.007854569289576,-0.29723094724576443,-0.2925797550218868,10.014901314247652
1.237,0.9917832065717829,-1.0081498257512087,-0.30284853129336203,-0.297931993637827,10.016215084562178
1.238,0.9914775481096243,-1.0084504309060154,-0.30846885305237337,-0.30327711974675975,10.017552789275703
1.239,0.9911662679381682,-1.0087563775766295,-0.3140919573310726,-0.30861500363955274,10.01891440368189
1.24,0.9908493632526159,-1.0090676584560057,-0.3197178886384847,-0.31394551566804096,10.020299902610057
1.241,0.9905268312038099,-1.0093842661074817,-0.3253466911792538,-0.31926852624639124,10.021709260424462
1.242,0.9901986688985444,-1.0097061929648403,-0.33097840884850427,-0.3245839058524616,10.023142451023526
1.243,0.9898648733998731,-1.010033431332376,-0.3366130852267432,-0.32989152502919755,10.024599447839126
1.244,0.9895254417274305,-1.0103659733849581,-0.34225076357474604,-0.3351912543860148,10.026080223835793
1.245,0.9891803708577513,-1.0107038111680997,-0.3478914868284882,-0.34048296460022287,10.027584751509966
1.246,0.9888296577245992,-1.0110469365980257,-0.35353529759406516,-0.34576652641843963,10.0291130028892
1.247,0.9884732992192985,-1.011395341461743,-0.35918223814264955,-0.3510418106580397,10.030664949531387
1.248,0.988111292191072,-1.0117490174171113,-0.36483235040544226,-0.3563086882085966,10.03224056252395
1.249,0.9877436334473835,-1.0121079559929174,-0.3704856759686653,-0.36156703003336554,10.033839812483041
1.25,0.9873703197542851,-1.012472148588948,-0.3761422560685413,-0.3668167071707515,10.035462669552723
1.2510000000000001,0.9869913478367698,-1.0128415864760671,-0.38180213158631915,-0.37205759073582156,10.037109103404154
1.252,0.9866067143791288,-1.0132162607962925,-0.3874653430432904,-0.37728955192180785,10.038779083234747
1.2530000000000001,0.9862164160253138,-1.0135961625628747,-0.39313193059584295,-0.3825124620016449,10.040472577767348
1.254,0.9858204493793055,-1.0139812826603776,-0.3988019340305118,-0.3877261923295046,10.042189555249367
1.2550000000000001,0.9854188110054839,-1.014371611844761,-0.40447539275907246,-0.39293061434236926,10.04392998345195
1.256,0.9850114974290077,-1.0147671407434633,-0.41015234581362237,-0.3981255995615945,10.045693829669093
1.2570000000000001,0.9845985051361947,-1.0151678598554879,-0.4158328318417099,-0.4033110195945147,10.047481060716805
1.258,0.9841798305749094,-1.0155737595514878,-0.421516889101456,-0.4084867461360415,10.049291642932204
1.2590000000000001,0.9837554701549553,-1.0159848300738563,-0.4272045554567148,-0.41365265097029885,10.051125542172658
1.26,0.9833254202484714,-1.0164010615368164,-0.43289586837223243,-0.41880860597225317,10.052982723814889
1.2610000000000001,0.9828896771903327,-1.0168224439265114,-0.43859086490884935,-0.42395448310938694,10.054863152754077
1.262,0.9824482372785581,-1.0172489671010996,-0.4442895817186945,-0.42909015444336,10.056766793402979
1.2630000000000001,0.98200109677472,-1.0176806207908486,-0.44999205504042594,-0.43421549213171584,10.058693609691
1.264,0.9815482519043617,-1.0181173945982318,-0.4556983206944669,-0.43933036842958195,10.0606435650633
1.2650000000000001,0.9810896988574166,-1.018559277998028,-0.46140841407828304,-0.44443465569140617,10.062616622479878
1.266,0.980625433788634,-1.01900626033742,-0.4671223701616572,-0.44952822637269196,10.064612744414648
1.2670000000000001,0.9801554528180093,-1.0194583308360983,-0.4728402234820129,-0.45461095303177496,10.066631892854518
1.268,0.9796797520312192,-1.0199154785863627,-0.4785620081397263,-0.45968270833159036,10.068674029298455
1.2690000000000001,0.9791983274800597,-1.02037769255323,-0.48428775779349076,-0.46474336504148545,10.070739114756558
1.27,0.978711175182891,-1.0208449615745403,-0.4900175056556761,-0.46979279603902646,10.07282710974912
1.2710000000000001,0.9782182911250865,-1.0213172743610655,-0.49575128448773015,-0.4748308743118438,10.07493797430569
1.272,0.9777196712594851,-1.021794619496621,-0.501489126595581,-0.4798574729594759,10.077071667964116
1.2730000000000001,0.9772153115068496,-1.022276985438179,-0.507231063825088,-0.48487246519525534,10.079228149769616
1.274,0.9767052077563289,-1.0227643605159826,-0.5129771275574843,-0.48987572434818727,10.081407378273811
